Item,64,65,75,79,83,112,252,271,301,305,376,377,396,407,417,442,447,485,514,521,535,550,583,585,592,596,665,672,675,677,690,781,784,791,804,851,853,889,892,907,971,993,1006,1107,1112,1147,1346,1348,1351,1355,1520,1528,1551,1552,1638,1716,1730,1740,1750,1752,1762,1813,1817,1833,1838,1862,1871,2128,2177,2190,2234,2340,2578,2597,2612,2762,2780,2822,2832,2835,2843,2858,2862,2895,2964,3148,3251,3252,3253,3347,3411,3430,3524,3533,3625,3902,3991,4047,4342,4462
24,4.73990367860793,4.88635909739416,4.98033771800813,4.92570486608838,4.79603222961682,4.71871383884292,4.32435278410921,4.93069210809596,5.04502108824156,5.03263999908783,4.97369381426901,4.33442390289846,4.76980688350437,4.91672598985154,4.15463435257535,5.08252491885503,4.89738797600953,4.96639692068752,4.71799804013577,4.61646066933892,4.85343637152436,4.85658196726276,4.76229337297628,4.43304847748651,4.69266050157621,4.28822539727374,4.81538505690653,4.92040559358098,4.72940130037451,4.56383612161992,4.11452754175407,4.47764211522272,4.90626916456931,4.93883567634507,5.10876872694419,5.04384691607935,5.18083619311618,4.50172692134747,4.71931899260164,5.4058322303182,4.79094751115951,5.09763490861357,4.79499015170388,4.39676632482715,5.14291740462875,4.66604166238229,5.05900314752642,4.92936093711421,4.93138511778376,4.61984537898604,4.31821405309368,4.95790682746268,4.35874392739093,4.63797890956824,4.63061750156959,4.18650167610124,5.00486772400859,4.75031538323407,4.76712829854194,5.04395284275854,4.77657091407928,4.81766272108916,4.55650861711476,4.86432953742798,4.93150485688587,4.1701957650379,4.71596471189663,4.90714102740037,4.94527867441678,5.13851202307226,5.12302995741213,5.03045021562408,4.33239892056799,4.79250840204529,4.75235988300692,4.6411385927204,4.85453546964011,4.21880115771648,4.66594870992258,4.6663094248664,4.53305869389739,5.0188788589133,4.40108984132455,4.35400350941326,5.03536928318749,4.2306798078988,5.0394860420759,4.62464612581464,4.93623087918955,4.61729891805643,4.29004935234316,4.63536819358185,4.79869971258927,4.25697775116113,4.6921516424392,4.63834684250897,5.01470967393082,5.07265409737292,4.39301705655226,5.1103674493399
30,4.69518385061936,4.84195060310964,4.94292508882928,4.87366231465924,4.75150097479127,4.69666950170317,4.27456449188258,4.88147490322256,5.00512688384042,4.98574184314018,4.92783423292789,4.29736423430843,4.72063349922663,4.86766747080181,4.12607753448873,5.0457893959447,4.87439290707891,4.92410358619696,4.68656486666676,4.57748568043436,4.80850365391644,4.82282764269339,4.71799068310724,4.38389458921974,4.6499192901124,4.23927840140506,4.75917524281708,4.88285142042557,4.68408145068574,4.5300935611443,4.07752193232351,4.43722266755689,4.86601440088263,4.90885931135401,5.06715742809031,5.00777825558702,5.13914322132654,4.46442165355371,4.661986406797,5.36595412790678,4.74551266759223,5.0690395906863,4.77990069941308,4.36591308013114,5.09282559326748,4.5994484312553,5.01791985083193,4.89082657737508,4.88849730572831,4.56447625098994,4.29809934577204,4.94411391258421,4.32408655529295,4.60324337272162,4.59385383559657,4.1451270298222,4.96439679395252,4.69938368526863,4.73898329398582,5.00911182473614,4.74049191791115,4.77573573906375,4.49985051309268,4.82257556244462,4.89124254556772,4.13335573491139,4.62173379457565,4.86281667138756,4.91092010418393,5.08995286727008,5.07228997987517,4.97860200471373,4.28476921194793,4.75736087197601,4.7008094491684,4.60907556994106,4.82264792571301,4.17451342765886,4.62253046439284,4.62589716732975,4.49485365114849,4.97918141586918,4.35477056531881,4.29953342680403,4.99002426757897,4.19571062593443,5.00294279805701,4.57233135116666,4.89340161318243,4.57980859993743,4.23689866528839,4.58876900110602,4.75424500187528,4.22187968492769,4.65559945778322,4.58381625589059,4.97503488895799,5.02393472281925,4.35931893656426,5.06854635230191
35,4.62043911298762,4.76273676682449,4.8526393441068,4.80592425881552,4.67133550792934,4.57434861439457,4.22116084585659,4.81091554119006,4.91994692925556,4.91316413041778,4.8462895162789,4.2085242509118,4.65917785701975,4.79479434430617,4.01343838284184,4.94907115328837,4.75071721404641,4.84404759035644,4.5856452253614,4.49811996315671,4.73252585446131,4.7223607856492,4.64635115640895,4.3194436609438,4.57654938504988,4.17299644266735,4.67984827316335,4.79133495118355,4.60774206883334,4.43593362565469,3.99775336915746,4.36162023397311,4.78148920875483,4.79642522706519,4.98033340092765,4.91332097044415,5.04940599314821,4.38228199450142,4.60276145569618,5.27354142238526,4.67228705128482,4.9581074332639,4.64188456027895,4.26267178608138,5.02587708029443,4.55312639732255,4.93339740817896,4.80256592317764,4.80947964941475,4.50594084979124,4.19018072300895,4.79928103743434,4.23860858156914,4.51503322763803,4.50925333742841,4.07376764548544,4.88207520538895,4.63881421999312,4.62799661416225,4.90984330772814,4.64429266773739,4.69668989964547,4.45164273556981,4.74560784855572,4.80740417644506,4.05487630991435,4.59931897207855,4.78397132530236,4.81235773388494,5.01680364113602,5.00134644725311,4.91142374991159,4.20894118825788,4.66172377679023,4.62773529502228,4.51025929298488,4.72101340108476,4.10895092066904,4.54675607032245,4.54873687264852,4.41253947070679,4.8939484335396,4.29389974352172,4.2495232692454,4.91248121058946,4.11459901203512,4.90829647287614,4.51043983993178,4.81705046361073,4.48648334514932,4.18482144732018,4.52241254248685,4.67502342220009,4.13657536809537,4.5694458828912,4.5255863129397,4.89215075618454,4.95482899094924,4.26825532163466,4.98421018508732
41,4.76670926306505,4.91152843250258,5.00909385004118,4.95309575986371,4.81794357674902,4.7418045006563,4.34676084010118,4.9549382261116,5.07604753381022,5.06218182075809,4.99907494256342,4.35829143297547,4.79764693083789,4.94174203377784,4.16656605276377,5.10503630970017,4.91831692864545,4.99597635795921,4.74081580139759,4.64103930614567,4.88298056228883,4.88395116177616,4.78854116811518,4.45891604302141,4.72221013561936,4.30990071878574,4.83689528594885,4.94500316339228,4.75187010064792,4.58740702630117,4.13423446881352,4.50318705451719,4.93332283084757,4.96414302001906,5.13845505107628,5.07037976506266,5.20767641572749,4.52502354456803,4.73924381631199,5.43400762280117,4.81634354165386,5.12121579322732,4.80924298227302,4.4117610799374,5.16847480233492,4.69164271886822,5.08279993715323,4.95581558811756,4.95676782058879,4.64270772354706,4.34344281071915,4.97249330053294,4.37910241913104,4.66156579099845,4.65452427420508,4.20513397976379,5.03352524793014,4.7766126924428,4.78591701400082,5.07260577070174,4.80246235031468,4.84315965591392,4.58043848325302,4.88999514877148,4.95719238416185,4.19310967173452,4.74105334692162,4.93356069332801,4.96833739149233,5.16723457356429,5.14882953002895,5.05844702285021,4.35308906977589,4.81631952212005,4.77447434075322,4.66365988574914,4.88102322851156,4.24195414683328,4.68978556080796,4.6897806812649,4.56082926804399,5.04594106744562,4.42509894930871,4.37801084143388,5.06198682952307,4.25239489540358,5.07001744645286,4.6496417935635,4.96465302645986,4.6388543379563,4.31458053490631,4.65778114305719,4.82348268125268,4.27894985775464,4.71387847516524,4.66367274954706,5.04229724658849,5.10280437585125,4.418982420435,5.13982508263641
45,4.76464550088372,4.90023216222978,5.04686852864855,4.94349302674288,4.77380707297286,4.77536956446023,4.27838891324983,4.91898245703733,5.12789820243495,5.07931638264468,4.98567258563184,4.35611514489588,4.78810177207353,4.91598769919633,4.07580904393306,5.08920642810149,4.92791342837902,5.02779572590976,4.74088159463542,4.63042777251491,4.90763561481005,4.92308832306015,4.77885893193328,4.43777962674967,4.74787560561652,4.25098467929546,4.77847894977323,4.94642944664015,4.71045219264618,4.58714945489275,4.08199151790012,4.49726099647563,4.94757705408458,4.99896192305629,5.17460712805235,5.09302775968362,5.22207255962722,4.5076420125814,4.63717535712005,5.46096106128628,4.79836517325163,5.13903491044699,4.77903666823786,4.34051421797175,5.13997486511108,4.63002862008963,5.06356265488254,4.96928364272374,4.94703926776677,4.576995412325,4.39095519236018,4.95320774570936,4.34242177386858,4.65484321778024,4.64517744239348,4.1287489732528,5.0593767076655,4.74736898223138,4.75760474210438,5.12066409710306,4.82057388596437,4.83572613281103,4.51427436171046,4.88246840521882,4.95581743187949,4.1725259704419,4.6293746667305,4.93052138009876,4.96528503292604,5.17576173089027,5.12243390630975,5.05215868615385,4.29423017551117,4.81675392717906,4.72138266546652,4.65922442970637,4.91608852157551,4.20264334966837,4.66434891997037,4.66306555425471,4.58494491426127,5.05978444261869,4.38517626981077,4.31736413590338,5.05686800178078,4.2251077580347,5.12926039013753,4.61070927309035,4.98245206013692,4.61409930552706,4.2655246952429,4.60494785295432,4.80884181992107,4.25554373412598,4.68612304589372,4.62234162987945,5.05971173561491,5.12155118161582,4.44046897460366,5.17226075264
71,4.77929575893607,4.92025347488884,5.02667128044762,4.96237627703593,4.82063236134449,4.75386398209808,4.35350528382397,4.96042929207596,5.09681438193404,5.07802022296127,5.00612264075037,4.36886502675512,4.81207479897131,4.94794320680856,4.15646879583013,5.11071944141119,4.92516852400508,5.01384698230794,4.75042760860691,4.65345239669767,4.8996799913734,4.89961405260262,4.80141025698481,4.46937736569185,4.74168043313387,4.31275011876544,4.82976722822838,4.95528370647141,4.75613285298031,4.59839891478509,4.14000880490417,4.51714739223827,4.94734056353108,4.97603801304528,5.15487330972826,5.08424926318944,5.21855756511931,4.53596563879232,4.73316744415254,5.44752794920053,4.82623824092145,5.13154930900137,4.80727739063983,4.40772270984839,5.17633978783472,4.69207178116745,5.0904392538941,4.96918236178727,4.96719550453652,4.64415457814396,4.36536564190354,4.97032612342202,4.38651643179008,4.67348814781125,4.66613978116782,4.20766470803418,5.05056120320878,4.78686834643143,4.78825895511874,5.08967543029146,4.81471531423459,4.85461451912118,4.58558956908887,4.90239648742204,4.96881396159302,4.20503639115396,4.72427286431814,4.94454040252397,4.97647932979924,5.18019800112951,5.15527258285088,5.06889456938373,4.3525325601026,4.82607050669425,4.77356290622028,4.67293244428181,4.89637589832212,4.25160435985393,4.69814054662744,4.69951573046411,4.57865153064706,5.06006177543051,4.43562920689598,4.38464373658416,5.07272121750997,4.2631786282332,5.09010787470773,4.65636259122819,4.98116299835516,4.643393201432,4.32283729636275,4.66370148612559,4.83154428072492,4.28872306847444,4.7215916468421,4.67002995500162,5.05802374591713,5.11919124987701,4.43516189434022,5.15643157193525
72,4.29318949144034,4.43415155570948,4.53021167713358,4.48045711296959,4.33793561945747,4.24652552100999,3.88251370770513,4.48018354241021,4.60055143038512,4.59043349281816,4.51931726857943,3.87788603877579,4.33132341627941,4.46591586974297,3.66768979088329,4.61848836362358,4.42024804774361,4.52180314351133,4.25467754880962,4.16642946124441,4.41005642272493,4.39938933973945,4.31709916251203,3.98942773572607,4.25240761105664,3.83683627728436,4.35041412396711,4.46281807509808,4.27439807401561,4.10504729261587,3.65771532803305,4.03090059204802,4.45579464252709,4.4723148220095,4.66001058642655,4.58812839560786,4.72555270398329,4.04874669471686,4.26500870959023,4.95181212797841,4.34263232725975,4.63022568392768,4.3020391753157,3.91983212149424,4.69644925458524,4.22429412386718,4.60288984503027,4.47636031083076,4.48053732483446,4.17188458077161,3.86058515249868,4.46152369984667,3.90040309456534,4.18276106017666,4.17719792669861,3.73123891737414,4.55830227169871,4.30894151870809,4.29237101533697,4.58895379857854,4.31862531898608,4.3675440022681,4.11663894908326,4.41601358496546,4.47931758018914,3.71945570737099,4.2737575810775,4.45719128348104,4.48224299669287,4.69364931841556,4.67376548522212,4.5866346086524,3.87359682556775,4.33223650000918,4.29537839267782,4.17845097842038,4.39624395237058,3.77300096758912,4.21461831852592,4.21518969531462,4.08648552972655,4.56823156939747,3.95867071411616,3.91429851802365,4.5860187900103,3.77733276770746,4.58964491572951,4.17952076517365,4.49207128204963,4.15369494749532,3.85054521656291,4.18644528001156,4.34585491784154,3.80103005046324,4.2343521990934,4.19496922218972,4.56653791548105,4.63275249283021,3.94020033702979,4.66285899247475
103,4.49880813337536,4.64359467838084,4.75422744878719,4.68651906352024,4.54132698111662,4.48985050354084,4.05220235274328,4.67959710752068,4.82453462577251,4.80037858575578,4.73322322438765,4.09171683725227,4.52405438457948,4.67053896892488,3.88029142692793,4.83843198923544,4.66111776780201,4.73832785116695,4.4758953889351,4.36767129792009,4.62354594861851,4.63218302353904,4.51610164659171,4.18432683993838,4.45921569796048,4.02560217706535,4.56871265597962,4.68115179076393,4.4746641538005,4.3207498701541,3.84753230509494,4.23036659812636,4.67139311919181,4.71464960819571,4.88518888869494,4.81258067841375,4.95051080210871,4.249833108513,4.44627104376509,5.17961214635565,4.54370254671618,4.86436928790298,4.54154649397828,4.12763165318786,4.8937543574039,4.41282441298882,4.8122060958224,4.69414566697465,4.68740798604262,4.35815313170072,4.08479861675961,4.71081549639473,4.098029292977,4.39043167099619,4.38244996165059,3.91089502072517,4.77351871025112,4.49851905376102,4.51552213893773,4.82357130394062,4.54449078700394,4.57345746301124,4.29066226974395,4.61872595749905,4.69019883391036,3.91451866572755,4.46325581900284,4.66739519819553,4.70413975282083,4.90523458648227,4.87765044508704,4.79200772030985,4.07330084662852,4.55218611481648,4.49856512411854,4.39693700604397,4.62688806921692,3.95785172775427,4.41474500770723,4.41181816199844,4.29836685391389,4.78354435372288,4.13979877717939,4.08862427014086,4.79536365047484,3.97163515284105,4.8229594071558,4.37145016716407,4.70137408665217,4.36874034969892,4.02863822980337,4.37242706594869,4.55471007686043,4.00184262654157,4.43747486122769,4.38483196457146,4.77945047221976,4.84130543052356,4.15663013968282,4.88425454564296
124,4.13917372325569,4.28437849930842,4.38532212416449,4.32085928839621,4.19106684534699,4.12795139616324,3.71800619937317,4.32492440499002,4.45045601510011,4.4326434956297,4.37037831571061,3.73602729702727,4.16761179791083,4.31163069575435,3.55074649361622,4.48233632547156,4.30395140633009,4.36929618680616,4.12177644316787,4.01782812777277,4.25470818310259,4.26229504054791,4.16163153527495,3.82927155241984,4.09568214284193,3.68110941671539,4.20174428277569,4.32182659890922,4.12463661119573,3.96709040992373,3.5133949147853,3.8790513325931,4.30824966518619,4.34475345548882,4.51162235395584,4.44766121807967,4.5811923871613,3.90308218242467,4.10482260005348,4.8082462963861,4.18868783077941,4.50328894666448,4.20090070140332,3.79447577915386,4.53787227058206,4.05062037142842,4.45765372688665,4.33180124610469,4.33052706217466,4.00942341686226,3.73173828103973,4.3645078193826,3.75945959962764,4.04092206416818,4.03270194360625,3.58188735958464,4.40814019942036,4.14563516640024,4.169176576781,4.45004987114325,4.17973774805834,4.21758465026861,3.94677552111982,4.26470312738073,4.3323837460134,3.57199067560905,4.0824309644602,4.30602556482444,4.34735664155343,4.5366001139054,4.5172634436186,4.42620771096719,3.72474614099488,4.19475194244598,4.14331182775144,4.04439414483266,4.26090729139298,3.61631424269233,4.06383606516428,4.06583820190155,3.93737637228818,4.42117310116461,3.79809841322991,3.74583071926787,4.43368848811938,3.63263200922905,4.44621377625021,4.01793333207405,4.33813090981538,4.01627252994623,3.68326805625734,4.03032228851692,4.19638201842259,3.65863902504077,4.09249507640515,4.03064422016301,4.41766518638644,4.47214168435404,3.79853684515724,4.5131113984034
