Item,64,65,75,79,83,112,252,271,301,305,376,377,396,407,417,442,447,485,514,521,535,550,583,585,592,596,665,672,675,677,690,781,784,791,804,851,853,889,892,907,971,993,1006,1107,1112,1147,1346,1348,1351,1355,1520,1528,1551,1552,1638,1716,1730,1740,1750,1752,1762,1813,1817,1833,1838,1862,1871,2128,2177,2190,2234,2340,2578,2597,2612,2762,2780,2822,2832,2835,2843,2858,2862,2895,2964,3148,3251,3252,3253,3347,3411,3430,3524,3533,3625,3902,3991,4047,4342,4462
24,4.59079876333069,4.87771079745729,4.45817896757968,4.80502628509835,4.99719305419943,4.09884889019898,4.04306654765184,5.2399441234162,4.19100142347637,4.76285965486102,4.99607665734245,4.21633157087726,4.63866643005991,5.0799518115838,4.25295446331282,4.81790253184112,4.60755180802405,4.91091887984239,4.59640398518963,4.6422273681256,4.9694486299123,4.24942739823537,4.2595058222594,3.90896678120256,4.58691155236285,3.79354946796618,4.89867215010122,4.72749363175589,4.36544969981155,3.95288776597382,3.92347830477274,4.0191868728174,4.68916592964463,4.41364598174568,4.78781091059836,4.71311901438953,4.85093403969682,4.45479552638572,4.54010710265424,,4.68874344900309,4.64946798069843,4.50756491419295,3.87723237420757,4.76660822676868,4.78819254463881,4.74561615487781,4.47112883225042,4.96444282750927,4.8932279934306,3.94711063092564,4.55004459823681,4.19949519169332,4.43559059459087,4.48369645504451,4.03571945137334,4.42129234264148,4.83773459994608,4.22480495930523,4.91983798450363,4.19894213678887,4.56909066795725,4.56407302933361,5.02801496606032,4.55882452648872,3.42868258763443,4.70040921397911,4.66013236154949,4.89850941646963,5.22965108254684,4.9498141614623,5.06845199222348,4.30670066219994,4.33242284919809,4.76448953021871,4.6494318484653,4.80302269881612,3.88217214289105,4.35630750580422,4.46154546014559,4.07439315516368,4.74122414578911,3.81540816434949,4.36770481098474,5.08809413114167,3.81112787750617,4.2665598506308,4.32526829238558,4.41546988350928,4.05686410580951,4.01025405908562,4.08489193239549,4.51269062335673,3.75420950940823,4.3109609991433,4.5882645239059,5.26086157587287,4.93291113979205,3.33343795694661,4.9183126906681
30,4.42651832231946,4.85987439629378,4.64602473183608,4.93742299939286,4.63318417871219,4.35608322718558,4.073457648894,4.78679166514065,4.76710337906462,4.8859587805115,4.74585201975577,4.21347671247686,4.51213400618776,5.27100527001362,4.22238596367612,4.84593754826332,4.30587786975392,4.91377274506427,4.64581897323049,4.15763385598965,4.72255669906118,4.48501021752696,4.47225690847738,3.74565922625727,4.86458581520105,4.08732867268655,4.85436719756791,4.84995663540653,4.64835306538055,4.36076520477238,3.72154095861154,3.87278427923657,4.48092702808276,4.05150212297307,4.35464281030751,4.76547955790598,5.02268933931383,4.22515996141161,4.44655344993778,,4.61055083997892,5.36082669429928,4.37796638021377,4.04798583653797,4.85572446273798,4.79908409840676,5.00445798067345,4.75137422099088,4.7245263075355,4.51038936360668,3.85204338242854,4.70060675739483,4.13510845545636,4.32761178768275,4.01105227926668,3.60088032591463,4.53174422132446,4.31455837619932,4.26743053840823,4.98945954141048,4.25091653382772,4.42176208535936,4.5097250988304,4.53291005727383,4.90563591546802,3.79243303587611,4.78441995393166,4.70952003766749,4.52583879349094,5.0773672020139,5.12608721962011,4.99260768662064,4.33290677722438,4.28103429796808,4.74559169976729,4.57651922415708,4.42102251245113,3.92229821654529,4.45662663797919,4.21176154265414,4.44241255478812,4.81843121989524,4.2641575509202,4.09144269111914,4.69555620752021,3.85369707847134,4.30646404727109,4.41540554874227,4.95062567040303,4.04491540427017,3.99514899446216,4.08797973958418,4.53444136313113,3.96459898288723,4.13457453640295,4.65563533364285,5.02287972363659,4.8947372425186,3.96731005678452,4.761657811882
35,4.0257156193961,4.86686108047115,4.83560873416507,4.99388378272113,4.66407652682425,4.13628930491705,3.86781000717166,4.6564085385401,4.43696184416697,4.90507351875777,4.53829772927175,4.02327187503412,4.34041489617038,4.90575774970426,3.82373380262305,4.73862939389289,4.63329608697638,4.76678998627559,4.32942849352362,4.29066750193616,4.51339347915214,4.14576609999154,4.89874220702881,3.98505983550096,4.43676185530403,3.9187742725156,4.79058211634078,4.86517987250853,4.64458542194432,4.23201079952972,3.50737619759149,3.84045447820394,4.56811350123727,4.47043364484063,4.75669711031112,4.59745553088342,5.10937706893302,4.16268509789882,4.28568563184595,,4.74034755906269,4.60689015176101,4.15492678939332,4.12457558048956,4.92135545921301,4.68946138298894,4.83609980057246,4.68206187034418,4.82625275113291,4.59659452950088,3.67243091921811,4.68332497946133,4.14263597423922,4.14041253970171,4.54680331448303,3.79241505562944,4.28273427383963,4.71535706473517,4.59657896881658,5.00047840650719,4.47743763984256,4.33926194912462,4.2808081974193,4.7756940368237,4.72131263560164,3.73854173332794,4.56439748396712,4.78578069105187,4.75533146440097,4.68125345089114,4.98678055757735,5.14280879966913,4.14884394006961,4.30201330022528,4.61861523223911,4.30628949850542,4.26349619718942,3.75610138081894,4.52395051905851,4.41020639943973,3.76401668143586,4.29246552146776,4.12918269400175,3.68517994185716,4.86587355019661,3.93673519777,4.61032796524377,4.47047302845049,4.64414187131583,4.04621105941158,3.67312356815411,3.91083897182846,4.50469324041638,3.92790939217404,4.14226900836896,4.57351542900047,4.51416134405024,4.68394231595206,3.78517475077503,4.17774845872805
41,4.63821601858027,5.00149380334207,4.58676807350221,4.78559214958227,4.85996883012187,4.37117227265252,4.00420586053275,4.48206185095676,4.8216217415624,5.24804089230654,4.80141744208374,4.39613171031799,4.76556450712371,5.17004275458383,4.17804337210774,4.93799798700054,4.50487990016052,4.7708264821893,4.85946556971878,4.57299071356655,4.67071878055161,4.70601442133037,4.86570739775414,4.06564680811966,5.16829985547838,3.89465050232595,4.83114635873657,5.42387113894769,5.37102569863196,4.58644128164703,4.4974851637522,4.20248717994193,4.88172412940763,4.58303203310986,4.53877935762466,5.24249985597939,4.91517412701447,4.08670355483715,4.64228131981042,,4.72257122635659,4.97445624278539,5.01266529602424,4.62052711153808,5.0860160715062,4.4859051627044,5.6414866999974,4.84097967254264,4.81707083701253,4.79883802448793,4.0227322292129,4.64923227003399,4.36019348948101,4.80686589074791,4.66397812309355,4.15457773254376,4.62037891836686,4.61354556044437,4.88274587421984,4.54047323220851,4.83812439268425,4.40033608705679,4.61730287639003,4.65668351927304,5.19522828394215,3.73949401783595,4.71119647255962,4.90899518643875,4.87310617029428,5.56320354101996,5.42794374810173,4.98491942343628,4.51572215514044,4.69836931418558,4.99490333085123,4.75306653778975,4.54555215466876,3.91131776364167,4.48466901067272,4.66359210934089,4.3321986906266,4.9404486277701,4.02467103835709,4.28166905473529,4.4336681223363,3.64265111940984,4.42247952266662,4.55049148116082,4.70361560827237,4.16689982999706,3.92085562820092,4.12155001237425,4.25740591590128,3.84817560315074,4.64097279925731,4.56426377009095,5.55718364104458,4.84624713073143,3.62868426468993,5.17129396504609
45,4.80672472014838,5.3676832125345,4.74839692925358,5.17109758491745,4.97451537785008,4.3844795644315,4.41393771555662,4.74427243469832,5.02888968471615,5.21497546674057,4.99355028923662,4.32511567191253,4.9283298862906,5.21100626588712,4.12947281584843,5.32795757114782,4.64184197418283,5.0738504336496,4.79870008360099,4.63777376240679,5.09364764616234,4.9530015664496,4.49222781062602,4.29071138980875,4.92922250710634,4.22071844652091,4.95071470773154,4.98464741375417,4.97125419193226,4.57934447143504,4.04695439877626,4.37302352048424,5.23481890791183,5.25708645093322,4.77529781741642,5.15194547656997,5.38326184551238,4.13830506299291,4.70315388875349,,4.72889367988292,4.8825831429171,4.51789733855393,4.34104290130765,5.11916864194455,4.83473271419525,5.13355833616219,4.7576676777567,4.95765962477173,4.47250556558754,4.02141609863365,4.96399530276861,4.46335999763705,4.60001171000793,4.58990114157318,4.17614060813453,4.35075055486215,4.51925864523492,4.68812794149092,4.5464352927641,4.48633412228292,4.5583184658715,4.77093693272116,4.76455677562485,4.8089092561684,3.74573427163782,4.77575991477203,4.93425505125106,4.90516517533155,5.2802197943739,5.4029281023985,5.21414274776257,4.16651450573401,4.73327793404947,4.88660677691815,4.4718262731669,4.69499949396792,4.16099226670124,4.79799119008647,4.73136649580643,4.01375582772162,4.3992104178257,4.17526555127595,4.26321971434697,5.21650830917079,3.85255474375841,4.80627051546184,4.60246661632075,5.12558160243659,4.46005999494271,4.18934863121857,4.54001725363899,4.67417566823261,4.04872385813788,4.52523030554341,4.6803108875068,4.49220649497002,5.23983043713274,3.61343407824292,4.73083024753746
71,4.40203969551519,4.77298447031687,4.75806555068456,5.01484773129654,4.73975858194961,4.45653743040218,4.05768898283257,4.94857265432204,4.70389606809711,4.88772454022362,4.78639699864325,4.74192743949616,4.77221857192914,4.88879223450644,4.06015462211978,5.09703951078633,4.60106660063776,5.20262221568128,4.59031362149733,4.43906444643616,4.62945738049545,4.66573781675152,4.51620636650879,4.25749683262276,5.06289365895183,4.24772182893959,4.89097049566392,4.81591196480077,4.7173998134836,4.5017045125374,4.13415660503479,4.0421984657787,4.57399479998737,4.89938105002361,4.84589950480247,5.14957397104805,5.46430604728939,4.24428618632717,4.63941537055268,,4.48665224168091,4.86866614850576,4.16247552708536,3.88424166834761,5.30608455571483,4.99395962028465,4.93811060756507,4.51887559921931,4.90889242044083,4.77999399703342,3.55128817441218,4.47239419442712,4.36708405456543,4.5322674469628,4.38858880473945,3.95290829260599,4.46271992725649,4.47656944965744,4.7172788460011,5.0487044890709,4.48194520243192,4.66588606918535,4.64975978957077,5.13237735601299,4.95187172007029,3.55554233673446,4.55116671561914,4.80024587723739,4.83250266736885,5.01137626954141,4.96067196837117,5.00228783019461,4.05539161497871,4.78130115425206,4.5969550896512,4.64451356683875,4.17565824442964,3.75477661034411,4.48111188709392,4.22657621255852,3.90992398096137,4.83711191124198,4.09927755467544,3.92865611388736,4.88261320521146,3.83870440755827,4.42834728097802,4.63323474676606,4.98816834086739,4.10444464110166,4.00853313901678,4.10629050204063,4.82807460636481,4.15246355992463,4.50951773592609,4.65774441310034,4.80217227944575,4.94677404046526,3.92848780456208,4.60091942975057
72,3.99703170641693,4.6005513636431,4.23642108205324,4.59735409408799,4.31584445016427,3.84428328941401,3.82907535934663,4.57031772799195,4.94122827352659,4.54463165678852,4.35466536353047,3.52015496572648,4.25714761160354,4.84114136080167,3.79557597799102,4.77063204249266,4.56712675535726,4.68094375736375,4.32550042720481,4.57551018423525,4.59252568552118,4.13950269122072,4.92938971011753,3.88214406520764,4.34175404489824,3.6425491708231,4.08787782715215,4.5085780007696,4.34465359342737,3.97270517810516,3.42569544703455,3.71549346378811,4.46536233191907,4.46809968928892,4.68628665726861,4.71353929902164,4.93049975036818,4.07359310847756,4.05606891143429,,4.37117060217327,4.70891615091053,4.26965862605149,4.10199061408036,4.87111760450826,4.32609483016987,4.77679711216079,4.52970900813852,4.69606836968076,4.45031642130197,3.82406361258906,4.84818955898349,3.80993424530273,4.31039048833262,4.34569470605448,3.90562305839776,4.41460980788987,4.22272466724256,4.40071679021434,4.79568324646076,4.11796999413706,4.66943218018144,4.0580186046742,4.82527357720678,4.83543559622757,3.32419800851929,4.33463030011295,4.73032302143585,3.83496163801297,4.74260854013016,4.82117662546032,4.82447825420158,3.90361044411942,4.10865194895739,4.46234537163428,4.21825724377429,4.34067593875237,3.68101409045585,4.05102584965655,4.53817190253183,3.72848496480973,4.51187606583776,3.65315782257678,3.54933148139864,4.57090016898822,3.80678344921371,4.50949666730146,4.25399416604286,4.58207644930119,4.05917971132838,3.54701656468245,4.22465754750368,4.31652132326014,3.81012018340268,4.47097194152808,4.0963702437694,4.77975975695341,4.60617983026517,3.80031730179858,4.17636777024537
103,4.44439456601751,5.04950622964816,4.61265989329771,5.12805742691497,4.9330040456414,4.48101012958493,3.73696875042841,4.75832353273102,4.8025577093574,4.99207568639024,4.56371474209485,4.13401360214123,4.51571700999163,4.76470508971686,3.98708884349927,4.87140212170061,4.58529892756178,5.13430841606186,4.48095785659376,4.45450078937985,4.69706547330779,4.64135335969422,4.72877169116191,3.98374624533316,4.62687529988595,4.2684030279594,4.51719783909522,4.81905881672463,4.77559419830462,4.28736463006726,4.17095063983494,4.20220279831844,4.64312742078217,4.6733808496491,4.86977224709739,4.4184181486718,4.91809764166931,4.24735999312052,4.50330100845445,,4.67322787976057,4.72490103903877,4.41787730435508,4.02887363343016,5.03078749648141,4.61450136215365,5.0848958678152,4.44377719057829,4.69628637559705,4.0944449931913,3.08024907948485,3.85545814633258,4.60848418505736,4.80365650271446,3.92255726470987,4.06982024677192,4.70138634292552,4.40533572878307,4.59572365788873,4.61273091339718,4.09597613266783,4.49212116255588,4.37310479786099,4.66235771635574,4.99626882516243,3.67223250508263,4.63912748112659,4.55677205965589,4.81021155415594,4.48512656931636,4.90641334663736,5.17320111413865,4.25735447767233,4.49604445063498,4.57039216844149,3.85026948010061,4.17550246049033,3.42791218005932,4.48398250606706,4.6630378370426,3.95310917652084,4.7193969110218,3.86176788533383,4.26930510746729,5.03201166658071,3.86873115100335,4.63544959404085,4.46972295339557,4.83538758957415,3.98450847403638,3.78595280552242,4.33466635769024,4.73209077228302,3.94856442260278,4.57668053012994,4.52893811264197,4.64816037879757,4.7674780151502,3.93173432659799,4.6286824221689
124,4.4618895137319,4.51180179000099,4.93294588699461,4.58282088299652,4.8063659919101,3.72030164812916,3.66370328874217,4.27611267903034,5.01370662278011,4.87182592452336,4.15496932546975,3.94055330213646,4.20788016288155,4.91334183029458,4.22832714376818,4.83936148986081,3.98366175883864,4.67257275662798,4.33842920281354,4.26424941752337,4.17142600589608,4.40033398525161,4.02599637385313,3.56034814330975,4.27305115485742,3.85479318730026,4.33629975582725,4.81426585181758,4.59022069082643,3.13754556325804,3.24370611865528,3.65211567738129,4.31122216829888,4.0596799330107,4.57453989463534,4.96787160360525,4.64568206113398,4.25567789920284,3.74352153586777,,4.56640648513812,4.35259954021461,3.95373564075531,3.58291491264806,4.76377011384015,4.33078638279837,4.34992302492959,3.98520600727244,4.3610820497122,4.47416619788904,3.89548639060661,4.50169409799581,4.12194993308457,4.32755732683788,4.37731374705177,3.98581943638907,4.82923708834805,3.78929726016324,4.53023736298027,4.87655684092623,4.32267850536442,4.53233890124883,3.58294622012561,4.81440047596749,4.37586727768071,3.38782508259839,4.36065812792134,4.48219620539461,4.02307494633969,4.85503273744799,4.77366432445776,4.75027163520007,3.64455391238942,3.92397963189858,4.19043890922645,3.91590340210265,4.2670391470782,3.38358418867662,3.88721529698266,4.16706856921557,4.10519085895822,4.1941752346176,3.74187195763693,3.85492752269072,4.48320460367449,4.0250953104217,5.11535667954536,4.07247487137632,4.33121041262039,3.6087579165685,3.35936176903942,4.51181367015345,4.38720302919059,3.71963335854561,3.89375511369206,3.90669236744223,4.75776678826189,4.73575007247252,3.61975662405087,4.62133097392888
